SubscriptionGuid,ResourceGroup,ResourceLocation,UsageDateTime,MeterCategory,MeterSubcategory,MeterId,MeterName,MeterRegion,UsageQuantity,ResourceRate,PreTaxCost,ConsumedService,ResourceType,InstanceId,Tags,OfferId,AdditionalInfo,ServiceInfo1,ServiceInfo2,ServiceName,ServiceTier,Currency
f55edc34-b2f6-42f6-b100-9f68e5110bb7,SCENO-BACKUPAZUREVM,EU North,2019-04-01,Bandwidth,,9995d93a-7d35-4d3f-9c69-7a7fea447ef4,Data Transfer Out,Zone 1,0.008066,0.073367099999999,0.0005917790286,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/SCENO-BACKUPAZUREVM/providers/Microsoft.Compute/virtualMachines/BackupAzureVM,,,"{  ""ImageType"": null,  ""ServiceType"": null,  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 0,  ""UsageType"": ""DataTrOut""}",,,Bandwidth,Bandwidth - Outbound Data Transfer,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,SCENO-BACKUPAZUREVM,EU North,2019-04-02,Bandwidth,,9995d93a-7d35-4d3f-9c69-7a7fea447ef4,Data Transfer Out,Zone 1,0.01736,0.073367099999999,0.001273652856,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/SCENO-BACKUPAZUREVM/providers/Microsoft.Compute/virtualMachines/BackupAzureVM,,,"{  ""ImageType"": null,  ""ServiceType"": null,  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 0,  ""UsageType"": ""DataTrOut""}",,,Bandwidth,Bandwidth - Outbound Data Transfer,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,SCENO-BACKUPAZUREVM,EU North,2019-04-03,Virtual Machines,Dv2/DSv2 Series Windows,4031e931-56e8-440a-8c08-a45cef6d4314,D2 v2/DS2 v2,EU North,24,0.111315599999926,2.67157439999822,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/SCENO-BACKUPAZUREVM/providers/Microsoft.Compute/virtualMachines/BackupAzureVM,,,"{  ""ImageType"": null,  ""ServiceType"": ""Standard_DS2_v2"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""UsageType"": ""ComputeHR""}",,,Virtual Machines,Dv2/DSv2 Series Windows VM (D1-D5),EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,SCENO-BACKUPAZUREVM,EU North,2019-04-03,Storage,Standard SSD Managed Disks,eb1e1a6a-58d5-491e-8fcf-83cb555a3dee,LRS Snapshots,EU North,0.888744,0.1113156,0.0989310716064,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/SCENO-BACKUPAZUREVM/providers/Microsoft.Compute/disks/BackupAzureVM-DataDisk,,,,,,Storage,Standard SSD Managed Disks,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,Sceno-BackupAzureVM,EU North,2019-04-02,Backup,,6551548b-7e61-4f51-896e-eb907d256b95,Azure VM and on-premises Server Protected Instances,,0.016128,8.433,0.136007424,Microsoft.RecoveryServices,Microsoft.RecoveryServices/vaults,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/Sceno-BackupAzureVM/providers/Microsoft.RecoveryServices/vaults/BackupAzureVM-Vault,,,,,,Backup,Backup for Azure VMs and on-premises servers,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,ACDMY-AAutomation,EU West,2019-04-02,Automation,Process,95eca2c1-9519-4c55-baa1-9a0e0b201e25,Basic Runtime,,0.166666666666667,0.0016866,0.0002811,Microsoft.Automation,Microsoft.Automation/automationAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/ACDMY-AAutomation/providers/Microsoft.Automation/automationAccounts/myAutomationAccount,,,,,,Automation,Process,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,Sceno-BackupAzureVM,EU North,2019-04-04,Bandwidth,,32c3ebec-1646-49e3-8127-2cafbd3a04d8,Data Transfer In,Zone 1,0.000618,0,0,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/Sceno-BackupAzureVM/providers/Microsoft.Compute/virtualMachines/RestoredVM,,,"{  ""ImageType"": null,  ""ServiceType"": null,  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 0,  ""UsageType"": ""DataTrIn""}",,,Bandwidth,Bandwidth - Inbound Data Transfer,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,ACDMY-Costs,EU West,2019-04-04,Storage,Tiered Block Blob,15adff7b-0dab-4c00-889d-caa6d4fb31bb,Hot LRS Write Operations,EU West,0.0011,0.0455382,0.00005009202,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/ACDMY-Costs/providers/Microsoft.Storage/storageAccounts/sa4costs0149,,,,,,Storage,Tiered Block Blobs v2,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,ACDMY-Costs,EU West,2019-04-04,Storage,Tiered Block Blob,34013683-6f3f-4b90-b235-aa579b1f2881,Cool Data Retrieval,EU West,0.00003,0.008433,0.0000002529900000000000000,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/ACDMY-Costs/providers/Microsoft.Storage/storageAccounts/sa4costs0149,,,,,,Storage,Tiered Block Blobs v2,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,ACDMY-Costs,EU West,2019-04-04,Storage,Tiered Block Blob,c9711c6c-2fb5-4ff1-ad23-17e9beab62ba,Cool Read Operations,EU West,0.0001,0.008433,0.000000843300000000000000,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/ACDMY-Costs/providers/Microsoft.Storage/storageAccounts/sa4costs0149,,,,,,Storage,Tiered Block Blobs v2,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,TestRG,EU North,2019-04-04,Storage,Tables,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,LRS Data Stored,,0.00006,0.059031,0.00000354186,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/TestRG/providers/Microsoft.Storage/storageAccounts/bfrankfiles,,,,,,Storage,Tables,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,SCENO-BACKUPAZUREVM,EU North,2019-04-04,Storage,Standard SSD Managed Disks,eb1e1a6a-58d5-491e-8fcf-83cb555a3dee,LRS Snapshots,EU North,0.75008,0.1113156,0.083495605248,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/SCENO-BACKUPAZUREVM/providers/Microsoft.Compute/disks/BackupAzureVM-DataDisk,,,,,,Storage,Standard SSD Managed Disks,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,ACDMY-VMBackup,EU West,2019-04-04,Backup,,d17674bb-cb9c-45f0-8eb4-bd325b8c2606,GRS Data Stored,,0.106155,0.0404784,0.004296984552,Microsoft.RecoveryServices,Microsoft.RecoveryServices/vaults,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/ACDMY-VMBackup/providers/Microsoft.RecoveryServices/vaults/VMOne-Vault,,,,,,Backup,Backup Storage,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,ACDMY-Costs,EU West,2019-04-04,Bandwidth,,32c3ebec-1646-49e3-8127-2cafbd3a04d8,Data Transfer In,Zone 1,0.000064,0,0,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/ACDMY-Costs/providers/Microsoft.Storage/storageAccounts/sa4costs0149,,,,,,Bandwidth,Bandwidth - Inbound Data Transfer,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,SCENO-BACKUPAZUREVM,EU North,2019-04-04,Bandwidth,,9995d93a-7d35-4d3f-9c69-7a7fea447ef4,Data Transfer Out,Zone 1,0.001327,0.073367099999999,0.0000973581417,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/SCENO-BACKUPAZUREVM/providers/Microsoft.Compute/virtualMachines/RestoredVM,,,"{  ""ImageType"": null,  ""ServiceType"": null,  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 0,  ""UsageType"": ""DataTrOut""}",,,Bandwidth,Bandwidth - Outbound Data Transfer,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,ACDMY-AAutomation,EU West,2019-04-04,Automation,Process,95eca2c1-9519-4c55-baa1-9a0e0b201e25,Basic Runtime,,0.166666666666667,0.0016866,0.0002811,Microsoft.Automation,Microsoft.Automation/automationAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/ACDMY-AAutomation/providers/Microsoft.Automation/automationAccounts/myAutomationAccount,,,,,,Automation,Process,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,TestRG,EU North,2019-04-04,Storage,Tiered Block Blob,a5ae1d7c-12ed-495a-82b5-5eef7d45c442,Hot LRS Write Operations,EU North,0.0001,0.042165,0.0000042165,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/TestRG/providers/Microsoft.Storage/storageAccounts/bfrankfiles,,,,,,Storage,Tiered Block Blobs v2,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,defaultresourcegroup-weu,EU West,2019-04-04,Security Center,,4f8f8a7e-8635-46df-b708-177c3c2a8591,Standard Trial Node,,26,0,0,microsoft.operationalinsights,microsoft.operationalinsights/workspaces,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourcegroups/defaultresourcegroup-weu/providers/microsoft.operationalinsights/workspaces/defaultworkspace-f55edc34-b2f6-42f6-b100-9f68e5110bb7-weu,,,,,,Security Center,Security Center,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,TestRG,EU North,2019-04-04,Storage,Tiered Block Blob,24c57c5f-5b22-4a2e-8e31-fc67207abecc,All Other Operations,EU North,0.0006,0.0033732,0.00000202392,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/TestRG/providers/Microsoft.Storage/storageAccounts/bfrankfiles,,,,,,Storage,Tiered Block Blobs v2,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,Sceno-BackupAzureVM,EU North,2019-04-04,Virtual Machines,Dv2/DSv2 Series Windows,4031e931-56e8-440a-8c08-a45cef6d4314,D2 v2/DS2 v2,EU North,1.683347,0.111315599999926,0.187382781313075,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/Sceno-BackupAzureVM/providers/Microsoft.Compute/virtualMachines/RestoredVM,,,"{  ""ImageType"": null,  ""ServiceType"": ""Standard_DS2_v2"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""UsageType"": ""ComputeHR""}",,,Virtual Machines,Dv2/DSv2 Series Windows VM (D1-D5),EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,cloud-shell-storage-westeurope,EU West,2019-04-04,Storage,Tables,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,,0.0123,0.000303588,0.0000037341324,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csbf55edc34b2f6x42f6xb10,"""ms-resource-usage"": ""azure-cloud-shell""",,,,,Storage,Tables,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,SCENO-BACKUPAZUREVM,EU North,2019-04-04,Storage,Standard SSD Managed Disks,eb1e1a6a-58d5-491e-8fcf-83cb555a3dee,LRS Snapshots,EU North,0.025186,0.1113156,0.0028035947016,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/SCENO-BACKUPAZUREVM/providers/Microsoft.Compute/disks/BackupAzureVM-OSDisk,,,,,,Storage,Standard SSD Managed Disks,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,SCENO-BACKUPAZUREVM,EU North,2019-04-04,Virtual Machines,Dv2/DSv2 Series Windows,4031e931-56e8-440a-8c08-a45cef6d4314,D2 v2/DS2 v2,EU North,4.350007,0.111315599999926,0.484223639208877,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/SCENO-BACKUPAZUREVM/providers/Microsoft.Compute/virtualMachines/RestoredVM,,,"{  ""ImageType"": null,  ""ServiceType"": ""Standard_DS2_v2"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""UsageType"": ""ComputeHR""}",,,Virtual Machines,Dv2/DSv2 Series Windows VM (D1-D5),EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,dnsrg,Unknown,2019-04-04,Azure DNS,,8f967c58-b144-4bd7-8882-8bf02767c839,Public Zones,,0.029569892473118,0.42165,0.01246814516129,Microsoft.Network,Microsoft.Network/dnszones,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/dnsrg/providers/Microsoft.Network/dnszones/contoso.azure,,,,,,Azure DNS,Public DNS,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,TestRG,EU North,2019-04-01,Storage,Tables,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,,0.0146,0.000303588,0.0000044323848,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/TestRG/providers/Microsoft.Storage/storageAccounts/bfrankfiles,,,,,,Storage,Tables,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,defaultresourcegroup-weu,EU West,2019-04-01,Security Center,,4f8f8a7e-8635-46df-b708-177c3c2a8591,Standard Trial Node,,24,0,0,microsoft.operationalinsights,microsoft.operationalinsights/workspaces,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourcegroups/defaultresourcegroup-weu/providers/microsoft.operationalinsights/workspaces/defaultworkspace-f55edc34-b2f6-42f6-b100-9f68e5110bb7-weu,,,,,,Security Center,Security Center,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,cloud-shell-storage-westeurope,EU West,2019-04-02,Storage,Tables,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,,0.0146,0.000303588,0.0000044323848,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csbf55edc34b2f6x42f6xb10,"""ms-resource-usage"": ""azure-cloud-shell""",,,,,Storage,Tables,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,TestRG,EU North,2019-04-01,Storage,Tiered Block Blob,c3867359-7044-4ef7-9049-01ef23565e7b,Hot LRS Data Stored,EU North,0.17532,0.0185526,0.003252641832,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/TestRG/providers/Microsoft.Storage/storageAccounts/bfrankfiles,,,,,,Storage,Tiered Block Blobs v2,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,SCENO-BACKUPAZUREVM,EU North,2019-04-03,Storage,Standard SSD Managed Disks,ce957933-8287-4f8b-83ee-53a5cbe056d9,Disk Operations,,20.306,0.0016866,0.0342480996,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/SCENO-BACKUPAZUREVM/providers/Microsoft.Compute/disks/BackupAzureVM-OSDisk,,,,,,Storage,Standard SSD Managed Disks,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,ACDMY-VMBackup,EU West,2019-04-03,Backup,,6551548b-7e61-4f51-896e-eb907d256b95,Azure VM and on-premises Server Protected Instances,,0.016128,8.433,0.136007424,Microsoft.RecoveryServices,Microsoft.RecoveryServices/vaults,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/ACDMY-VMBackup/providers/Microsoft.RecoveryServices/vaults/VMOne-Vault,,,,,,Backup,Backup for Azure VMs and on-premises servers,EUR
f55edc34-b2f6-42f6-b100-9f68e5110bb7,ACDMY-VMBackup,EU West,2019-04-01,Backup,,6551548b-7e61-4f51-896e-eb907d256b95,Azure VM and on-premises Server Protected Instances,,0.016128,8.433,0.136007424,Microsoft.RecoveryServices,Microsoft.RecoveryServices/vaults,/subscriptions/f55edc34-b2f6-42f6-b100-9f68e5110bb7/resourceGroups/ACDMY-VMBackup/providers/Microsoft.RecoveryServices/vaults/VMOne-Vault,,,,,,Backup,Backup for Azure VMs and on-premises servers,EUR
